anno	mese	provincia	comune	giorno_settimana	ora	organo_di_rilevazione	organo_coordinatore	localizzazione_incidente	denominazione_della_strada	progressivo_chilometrico	tronco_di_strada_o_autostrada	tipo_di_strada	pavimentazione	intersezione_o_non_interse1	fondo_stradale	segnaletica	condizioni_meteorologiche	natura_incidente	tipo_veicolo_a	tipo_veicoli__b_	tipo_veicolo__c_	cilindrata__veicolo__a_	cilindrata__veicolo__b_	cilindrata__veicolo__c_	peso_totale_a_pieno_carico2	peso_totale_a_pieno_carico3	peso_totale_a_pieno_carico4	veicolo__a____circostanze_5	veicolo__a____circostanze_6	veicolo__b____circostanze_7	veicolo__b____circostanze_8	immatricolazione_veicolo__a_	immatricolazione_veicolo__b_	immatricolazione_veicolo__c_	veicolo__a___et__conducente	veicolo__a___sesso_conducente	veicolo__a___esito_conducente	veicolo__a___patente_condu9	veicolo__a___anno_rilascio10	veicolo__a___passeggeri_an11	veicolo__a___et__passegger12	veicolo__a___sesso_passegg13	veicolo__a___esito_passegg14	veicolo__a___et__passegger15	veicolo__a___sesso_passegg16	veicolo__a___esito_passegg17	veicolo__a___et__passegger18	veicolo__a___sesso_passegg19	veicolo__a___esito_passegg20	veicolo__a___et__passegger21	veicolo__a___sesso_passegg22	veicolo__a___altri_passegg23	veicolo__a___altri_passegg24	veicolo__a___altri_passegg25	veicolo__a___altri_passegg26	veicolo__b___et__conducente	veicolo__b___sesso_conducente	veicolo__b___esito_conducente	veicolo__b___patente_condu27	veicolo__b___anno_rilascio28	veicolo__b___passeggeri_an29	veicolo__b___et__passegger30	veicolo__b___sesso_passegg31	veicolo__b___esito_passegg32	veicolo__b___et__passegger33	veicolo__b___sesso_passegg34	veicolo__b___esito_passegg35	veicolo__b___et__passegger36	veicolo__b___sesso_passegg37	veicolo__b___esito_passegg38	veicolo__b___et__passegger39	veicolo__b___sesso_passegg40	veicolo__b___altri_passegg41	veicolo__b___altri_passegg42	veicolo__b___altri_passegg43	veicolo__b___altri_passegg44	veicolo__c___et__conducente	veicolo__c___sesso_conducente	veicolo__c___esito_conducente	veicolo__c___patente_condu45	veicolo__c___anno_rilascio46	veicolo__c___passeggeri_an47	veicolo__c___et__passegger48	veicolo__c___sesso_passegg49	veicolo__c___esito_passegg50	veicolo__c___et__passegger51	veicolo__c___sesso_passegg52	veicolo__c___esito_passegg53	veicolo__c___et__passegger54	veicolo__c___sesso_passegg55	veicolo__c___esito_passegg56	veicolo__c___et__passegger57	veicolo__c___sesso_passegg58	veicolo__c___altri_passegg59	veicolo__c___altri_passegg60	veicolo__c___altri_passegg61	veicolo__c___altri_passegg62	pedone_morto_1__sesso	pedone_morto_1__et_	pedone_ferito_1__sesso	pedone_ferito_1__et_	pedone_morto_2__sesso	pedone_morto_2__et_	pedone_ferito_2__sesso	pedone_ferito_2__et_	pedone_morto_3__sesso	pedone_morto_3__et_	pedone_ferito_3__sesso	pedone_ferito_3__et_	pedone_morto_4__sesso	pedone_morto_4__et_	pedone_ferito_4__sesso	pedone_ferito_4__et_	altri_veicoli_coinvolti	morti_maschi_coinvolti_su_63	morti_femmine_coinvolti_su64	feriti_maschi_coinvolti_su65	feriti_femmine_coinvolti_s66	morti_entro_24_ore	morti_entro_30_giorni	feriti	numero	peso
10	05	028	003	2	17	2	2	1	   	000	12	2	1	01	1	4	1	03	14	08	  	     	3000 	     	    	    	    	02	  	14	  	  	03	  	09	2	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	5	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046679	  1.115384615
10	05	028	033	7	13	2	2	6	309	096	12	2	1	07	2	4	3	03	16	01	  	     	     	     	    	    	    	22	  	23	  	  	  	  	09	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046692	  1.115384615
10	05	028	060	6	09	2	4	9	308	000	12	2	1	10	1	4	1	03	01	12	  	1500 	1995 	     	    	    	    	20	  	25	  	03	03	  	08	2	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	2	3	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046697	 19.322580645
10	06	007	003	6	19	4	0	1	   	000	12	2	1	08	1	4	7	01	01	16	  	1896 	0998 	     	    	    	    	20	  	26	  	00	01	  	06	1	1	2	07	2	05	4	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046702	  1.000000000
10	06	007	003	7	16	4	0	1	   	000	12	1	1	05	1	1	6	02	01	15	  	     	0050 	     	    	    	    	06	  	11	  	02	09	  	12	1	1	2	82	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	04	1	2	0	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046704	  5.533333333
10	06	007	003	6	12	4	0	1	   	000	12	2	1	02	1	4	1	08	01	  	  	     	     	     	    	    	    	  	  	65	  	08	  	  	08	1	2	2	97	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046706	  1.000000000
10	06	007	003	3	10	4	0	1	   	000	12	2	1	03	1	4	1	02	08	14	  	1910 	     	     	    	    	    	01	  	04	  	04	  	  	11	1	1	2	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	03	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046708	  5.533333333
10	06	008	008	3	12	4	2	1	   	000	12	2	1	07	1	4	1	12	16	  	  	0125 	     	     	    	    	    	76	  	75	  	10	  	  	06	2	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046722	  1.000000000
10	06	008	055	1	03	2	2	1	   	000	12	2	1	08	1	4	7	08	01	  	  	     	     	     	    	    	    	  	  	65	  	04	  	  	08	1	2	2	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046731	  9.714285714
10	06	008	031	6	18	4	4	1	   	000	12	3	1	01	1	4	1	02	15	01	  	0050 	1715 	     	    	    	    	01	  	04	  	07	09	  	04	2	2	0	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046746	  1.000000000
10	06	008	031	1	17	4	4	1	   	000	12	2	1	07	1	4	1	05	15	  	  	0050 	     	     	    	    	    	49	  	51	  	03	  	  	06	2	2	0	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	08	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046747	 12.000000000
10	06	008	031	5	09	4	4	1	   	000	12	2	1	01	1	4	1	08	01	  	  	1296 	     	     	    	    	    	64	  	65	  	98	  	  	05	1	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046751	  1.000000000
10	06	008	031	3	15	4	4	3	001	000	12	2	2	08	1	4	1	04	04	01	  	1200 	1400 	     	    	    	    	36	  	23	  	09	09	  	07	1	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	2	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046756	 12.000000000
10	06	008	031	6	18	4	4	1	   	000	12	3	1	01	1	4	1	02	16	01	  	0250 	1300 	     	    	    	    	04	  	01	  	09	05	  	07	1	2	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	2	1	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046758	 12.000000000
10	06	008	055	6	13	4	2	3	001	000	12	2	1	07	1	4	1	04	15	15	  	0050 	0050 	     	    	    	    	00	  	00	  	04	09	  	04	1	2	0	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	04	2	2	0	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046764	 12.000000000
10	06	008	055	4	16	4	2	1	   	000	12	2	1	01	1	4	1	02	01	17	  	1400 	0250 	     	    	    	    	06	  	01	  	01	01	  	06	2	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	2	2	82	 	  	 	2	03	3	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046766	  1.000000000
10	06	008	055	5	11	4	2	1	   	000	12	2	1	01	1	4	1	02	01	16	  	1400 	0125 	     	    	    	    	04	  	01	  	06	01	  	11	2	1	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046772	 12.000000000
10	06	008	055	4	13	4	2	1	   	000	12	2	1	07	1	4	1	03	01	16	  	2500 	0125 	     	    	    	    	36	  	21	  	08	08	  	09	1	1	2	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	83	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046779	  1.000000000
10	06	008	055	3	09	4	2	1	   	000	12	2	1	07	1	4	1	10	15	  	  	0050 	     	     	    	    	    	  	  	75	  	97	  	  	09	1	2	2	04	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046786	  1.000000000
10	06	009	049	7	10	4	0	1	   	000	12	2	1	01	1	4	1	02	15	01	  	0050 	0704 	     	    	    	    	05	  	01	  	10	93	  	03	1	2	0	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046803	  1.000000000
10	06	009	001	6	16	4	0	1	   	000	12	2	2	10	1	1	1	10	18	  	  	0187 	     	     	    	    	    	72	  	70	  	94	  	  	11	1	2	2	78	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046807	  1.000000000
10	06	009	001	3	17	4	0	1	   	000	12	2	1	01	1	4	1	02	08	15	  	     	0049 	     	    	    	    	04	  	07	  	05	00	  	08	1	1	3	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	04	1	2	1	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046813	  1.000000000
10	06	009	003	7	09	4	0	3	001	000	12	2	1	01	1	4	1	02	01	16	  	     	     	     	    	    	    	15	  	01	  	  	  	  	07	1	1	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	2	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046815	 23.400000000
10	06	009	065	7	15	4	2	3	001	000	12	2	1	01	1	3	7	02	01	17	  	     	     	     	    	    	    	01	  	04	  	05	06	  	05	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	07	2	13	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046825	 23.400000000
10	06	010	011	3	18	2	2	2	523	000	12	2	1	07	1	3	1	04	01	01	  	     	     	     	    	    	    	20	  	22	  	99	00	  	13	2	2	2	96	2	12	4	 	  	 	 	  	 	 	  	 	  	  	  	  	11	1	1	4	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046848	 30.400000000
10	06	010	025	7	18	2	0	4	000	000	12	2	1	08	2	1	3	01	01	01	  	1300 	     	     	    	    	    	34	  	20	  	  	  	  	05	1	2	2	08	2	06	4	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	046852	 30.400000000
10	06	010	015	5	08	4	0	1	   	000	12	2	1	07	1	2	1	02	01	01	01	     	     	     	    	    	    	21	  	20	  	03	08	03	12	1	1	2	96	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	2	2	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	2	88	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046868	  3.264428122
10	06	011	011	1	10	2	2	3	000	000	12	2	1	07	1	4	1	04	01	16	  	1910 	0600 	     	0600	    	    	22	  	20	  	04	09	  	08	1	1	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	3	90	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046877	  1.000000000
10	06	011	001	1	17	2	2	1	   	000	12	2	1	07	1	4	1	04	01	08	  	1200 	1400 	     	    	    	    	21	  	20	  	08	07	  	06	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	87	2	05	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046886	  1.000000000
10	06	011	027	5	15	2	2	6	001	000	12	2	1	07	1	4	1	04	01	17	  	1248 	0565 	     	    	    	    	00	  	00	  	04	09	  	08	2	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	09	 	  	 	2	01	3	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	046892	  7.090909091
10	06	011	004	6	14	4	0	2	013	000	12	2	1	07	1	3	1	02	16	16	  	0200 	0125 	     	    	    	    	00	  	00	  	04	09	  	09	1	2	2	79	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	1	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046897	 13.227272727
10	06	011	017	4	18	4	0	1	   	000	12	2	1	07	1	4	1	01	01	08	  	     	2300 	     	    	    	    	31	  	35	  	07	07	  	12	1	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	87	2	09	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046898	  1.000000000
10	06	011	015	3	15	4	4	1	   	000	12	2	1	07	1	4	1	05	01	  	  	1600 	     	     	    	    	    	41	  	55	  	07	  	  	12	1	1	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	05	 	  	3	01	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046900	  1.000000000
10	06	011	015	4	15	4	4	1	   	000	12	2	1	08	1	2	1	08	01	  	  	1242 	     	     	    	    	    	61	  	60	  	08	  	  	08	2	2	2	99	 	  	 	2	01	4	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046902	  1.000000000
10	06	011	015	5	13	4	4	1	   	000	12	1	1	02	3	4	1	02	15	16	14	0049 	     	     	    	    	    	01	  	07	  	07	  	  	04	1	2	0	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	13	1	1	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	11	1	1	9	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046903	 13.227272727
10	06	011	015	5	12	4	4	1	   	000	12	2	1	07	1	4	1	05	16	  	  	0124 	     	     	    	    	    	49	  	53	  	99	  	  	06	1	1	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	4	08	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046905	  1.000000000
10	06	011	015	6	09	4	4	1	   	000	12	2	1	01	1	4	1	04	01	16	  	     	0198 	     	    	    	    	06	  	01	  	09	03	  	11	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	77	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046906	  1.000000000
10	06	011	015	1	19	4	4	1	   	000	12	2	1	08	1	3	1	01	15	01	  	0049 	1399 	     	    	    	    	26	  	20	  	09	07	  	04	1	2	0	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046908	  1.000000000
10	06	011	015	3	15	4	4	1	   	000	12	2	1	08	1	4	1	12	16	  	  	0124 	     	     	    	    	    	00	  	00	  	97	  	  	05	1	2	1	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046911	  1.000000000
10	06	011	015	5	08	4	4	1	   	000	12	2	1	07	1	4	1	02	01	16	  	1900 	0700 	     	    	    	    	34	  	20	  	07	  	  	09	1	1	2	79	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046913	  1.000000000
10	06	011	015	1	18	4	4	3	001	000	12	2	1	01	1	4	1	02	01	17	  	1242 	0125 	     	    	    	    	05	  	01	  	08	07	  	09	2	1	2	86	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	11	1	2	2	03	 	  	 	2	03	3	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046915	 13.227272727
10	06	011	015	3	17	4	4	1	   	000	12	2	1	07	1	4	1	05	01	  	  	1108 	     	     	    	    	    	48	  	40	  	99	  	  	08	1	1	2	86	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	04	 	  	4	04	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	046917	  1.000000000
10	06	011	015	4	19	4	4	1	   	000	12	3	1	07	1	3	1	07	16	  	  	0124 	     	     	    	    	    	64	  	61	  	01	  	  	05	1	2	9	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046918	  1.000000000
10	06	011	015	2	14	4	4	1	   	000	12	2	1	01	1	4	1	04	01	16	  	0998 	0153 	     	    	    	    	04	  	03	  	07	03	  	07	2	1	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	86	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046927	  1.000000000
10	06	023	071	1	09	4	2	1	   	000	12	2	1	03	1	4	1	02	15	01	  	0049 	1400 	     	    	    	    	01	  	05	  	05	07	  	09	2	2	0	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046942	 44.080000000
10	06	023	091	2	12	2	2	1	   	000	12	2	1	01	2	1	3	03	01	16	  	1600 	0180 	     	    	    	    	06	  	01	  	06	71	  	08	2	1	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046946	  1.000000000
10	06	023	091	7	18	2	2	1	   	000	12	2	1	07	1	2	1	02	04	16	  	2000 	0400 	     	    	    	    	38	  	20	  	  	06	  	09	1	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	3	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046947	  1.000000000
10	06	023	051	3	18	2	2	1	   	000	12	2	1	07	1	4	1	10	01	  	  	     	     	     	    	    	    	71	  	75	  	  	  	  	09	1	2	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	046961	  1.000000000
